perpetuity_views,views,interest,title,channel_title,entra_por,source_handle,perp_outlier,xd_winners,xd_distributors,age_days,seconds,confidence,video_id,url,published,description
58833,26994,36.2,Man Builds a Traditional Japanese Wooden House from Scratch | Start to Finish by @diy8288,Maker World,crédito en título,diy8288,0.66,0,6,104,1539,alta,AUXjpTK8wME,https://www.youtube.com/watch?v=AUXjpTK8wME,2026-04-29T11:13:30Z,"This project captures the full journey of building a traditional Japanese house crafted to stand for generations. Set in a peaceful forest environment, the home combines timeless woodworking techniques with modern elements, making it suitable for colder regions. From precise joinery designed for earthquake resistance to the final finishing details, each step highlights the dedication, craftsmanship, and attention to detail behind the build. A perfect watch for those interested in Japanese archit"
58476,19328,40.3,This man built a massive log cabin in the forest with his own hands in just one year!,Machine stage,crédito en descripción,lifeinthesiberianforest1,0.94,0,0,52,1917,media,BS6eUnzIf9U,https://www.youtube.com/watch?v=BS6eUnzIf9U,2026-06-20T16:11:43Z,"This man built a massive log cabin in the forest with his own hands in just one year! @lifeinthesiberianforest1 A man is building a massive log cabin deep in the woods, without any large team, relying solely on his own labor. In this video, you'll see how the heavy logs are moved, the walls rise, and how an ordinary wooded area is transformed into a strong, warm, and real wooden home in just one year, from foundation to roof. Watch the transformation of this grand cabin, built with patience, har"
58343,13710,66.2,Man Spends 2 Years Building His Dream House Alone | From Beginning to End@DmitryLukinDIY,MAKERS HD,crédito en título,DmitryLukinDIY,0.86,13,29,27,1682,media,JlLdVg7Hh44,https://www.youtube.com/watch?v=JlLdVg7Hh44,2026-07-15T05:45:47Z,"In this inspiring construction journey, a man spends two years building his dream house completely on his own. Through determination, patience, and exceptional craftsmanship, he transforms an empty piece of land into a beautiful and comfortable home. From laying the foundation and framing the structure to roofing, interior finishing, and the final details, every stage showcases remarkable DIY skills and unwavering dedication. The finished home is a testament to what one person can achieve with h"
57985,19886,42.5,Man Builds His Ultimate Dream Off-Grid Home Alone | Start to Finish by@Paullivesdifferent,Build Maker,crédito en título,Paullivesdifferent,0.32,2,4,56,1586,media,9RamlXQQXUY,https://www.youtube.com/watch?v=9RamlXQQXUY,2026-06-16T11:00:29Z,"Welcome back to another incredible construction journey!  In this video, a skilled builder takes on the challenge of building his ultimate dream off-grid home completely alone. From land preparation and foundation work to framing, roofing, exterior construction, and finishing details, every step of the process is captured from start to finish. Watch as the off-grid home slowly takes shape, creating a beautiful and functional living space away from the city.  If you enjoy off-grid house builds, h"
57547,50302,46.0,"DIY Simple Wooden Crossbow - Alone, Determined, Fighting Wild Animals...,Part 2",Innovative Tech World,crédito en descripción,thanhcongtv6231,1.53,0,0,676,3174,alta,1N0vizJKfVI,https://www.youtube.com/watch?v=1N0vizJKfVI,2024-10-04T13:45:00Z,"DIY Simple Wooden Crossbow - Alone, Determined, Fighting Wild Animals...,Part 2 Hello! I am Thanh Cong, I am a nature lover and love to be in the forest. Since I was a child, I have had a dream of exploring and building a farm in the forest. My videos include building houses, gardening, making ponds, fishing... Immersing myself in the wild nature. Please help my channel reach 10,000 subscribers! : @thanhcongtv6231 #ThànhCôngTV #TCTV #Building #Survival #Bushcraft #Cabin #offgrid #Fishing #cookin"
57539,48697,66.2,One Man Builds a Cabin in the Woods Alone | Merry Christmas Special @lesnoy_badger1544,Farm Tastic,crédito en título,lesnoy_badger1544,23.71,2,5,594,1189,alta,JArRlJCy7mg,https://www.youtube.com/watch?v=JArRlJCy7mg,2024-12-25T15:23:52Z,"Source VIDEO youtube : Lesnoy_Badger @lesnoy_badger1544  This video captures the incredible journey of a man venturing deep into the forest to build a wooden cabin all by himself. Over 30 days, he transforms raw materials into a cozy cabin, showcasing impressive craftsmanship and survival skills. Witness the progress step by step as he prepares to celebrate Christmas in his self-made haven amidst nature. ====================================== COPYRIGHT DISCLAIMER The FarmTastic does not fully ow"
57418,26345,59.7,Couple Builds an Amazing A-Frame Cabin in the Forest | Start to Finish@ProjectswithChristineJesse,Build Maker,crédito en título,ProjectswithChristineJesse,0.31,6,16,104,1888,alta,3PiOT6FmbTg,https://www.youtube.com/watch?v=3PiOT6FmbTg,2026-04-29T11:11:29Z,"esse and Christine take on the challenge of building their own A-frame cabin deep in the boreal forest of northern Ontario, starting from untouched land and working step by step toward a fully enclosed structure. From laying the foundation and framing the structure to installing the roof, insulation, and exterior finishes, this complete build captures the true process of cabin construction. Each stage reveals the effort, problem-solving, and steady progress required to bring their vision to life"
57213,45356,49.7,Man Builds Dream Log Cabin in the Wilderness | From Start to Finish by  @LIFEINTHEURALS,Smart Fox,crédito en título,LIFEINTHEURALS,1.96,1,1,466,3634,alta,5TRk_Cda3oI,https://www.youtube.com/watch?v=5TRk_Cda3oI,2025-05-02T11:00:09Z,"@LIFEINTHEURALS  presents the incredible journey of a man building his dream log cabin in the remote wilderness—from the very first log to the final cozy details. Using traditional tools and natural materials, he creates a self-sufficient retreat surrounded by nature. Witness the full process of bushcraft, hard work, and peaceful living in the forest. A true example of patience, skill, and harmony with the wild. Don’t miss this inspiring build from start to finish by @LIFEINTHEURALS   Watch more"
56957,26787,74.5,Building Our Dream Log Cabin in the Deep Forest - Off-Grid Life (Full Build)  @NickandMaëla,WildCraft Builds,crédito en título,NickandMaëla,2.44,6,13,110,1300,alta,0V0hPCio4Rw,https://www.youtube.com/watch?v=0V0hPCio4Rw,2026-04-23T11:00:03Z,"Building Our Dream Log Cabin in the Deep Forest - Off-Grid Life (Full Build) @NickandMaëla @QuantumMakers   Building this log cabin has been a dream of ours for several years, and we finally decided to make it a reality. For the past 2.5 years, we have poured our effort into building this home from scratch, with one major goal in mind: to use only hand tools and absolutely no power tools.  Every log used in this construction was harvested directly from our property, hand-notched, and placed with"
56489,49828,35.8,Mind-Blowing Truck and Tractor Mods You Need to See ▶ Custom-Built Trailers,Gear Tech HD,crédito en descripción,GearForgeHD,0.72,0,0,702,663,alta,x6c2kJWWMRA,https://www.youtube.com/watch?v=x6c2kJWWMRA,2024-09-08T16:00:49Z,Mind-Blowing Truck and Tractor Mods You Need to See ▶ Custom-Built Trailers ---__---__---__---__---__---__---__---__---__---__---__---__---__---__ 🔔if you like the content subscribe to the channel and activate the bell 🔔  Check out Gear Unlimited: https://www.youtube.com/@GearForgeHD  Trakjak  Website: www.trakjak.ie Facebook: www.facebook.com/trakjak Email: trakjak@hotmail.com  Benalu Website: www.benalu.com Linkedin: www.linkedin.com/company/benalu Facebook: www.facebook.com/benaluofficial Ema
56378,48039,55.2,Building a Stunning Wooden Cabin on a $10 Budget – Watch the Full Build,Farm Tastic,crédito en descripción,lesnoy_daddy5358,23.23,0,0,610,1152,alta,LLn-atkctug,https://www.youtube.com/watch?v=LLn-atkctug,2024-12-09T14:50:36Z,"Source VIDEO  Youtube : Lesnoy_Daddy @lesnoy_daddy5358  In this video, watch as a man ventures into the forest alone to build a stunning wooden house from scratch, all for under $100! From gathering materials to crafting the structure, this DIY project is an incredible display of creativity and resourcefulness. Witness each step of the process as he constructs a beautiful, budget-friendly shelter in the wilderness. Don't miss this inspiring, step-by-step guide to building your own off-grid retre"
55962,47744,37.4,"What Makes CANADIAN LOGGING TRUCKS So SPECIAL? ▶ HAYES, PACIFIC, RENAULT, SISU, SCANIA, VOLVO",Gear Tech HD,crédito en descripción,ciezarowkiwobiektywiespottera,0.71,0,0,613,611,alta,WNCpjPuFWl4,https://www.youtube.com/watch?v=WNCpjPuFWl4,2024-12-06T18:00:30Z,"What Makes CANADIAN LOGGING TRUCKS So SPECIAL? ▶ HAYES, PACIFIC, RENAULT, SISU, SCANIA, VOLVO  ---__---__---__---__---__---__---__---__---__---__---__---__---__---__ 🔔if you like the content subscribe to the channel and activate the bell 🔔  Renault Trucks Polska Website: www.renault-trucks.pl Linkedin: www.linkedin.com/company/renault-trucks-polska Facebook: www.facebook.com/RenaultTrucksPolska Email: marketingpl@renault-trucks.com  Ciężarówki w obiektywie spottera YT Channel: www.youtube.com/@c"
55305,18280,42.3,Man Spends 1 Year Transforming a Mud House Into His Dream Home | by@European_Homesteading,BRAIN TIME VT,crédito en título,European_Homesteading,0.9,1,3,52,1347,media,S06SbMaON_I,https://www.youtube.com/watch?v=S06SbMaON_I,2026-06-20T14:15:25Z,"In this inspiring renovation project, a man spends an entire year transforming an old mud house into the home of his dreams. What was once a deteriorating structure is carefully restored through dedication, craftsmanship, and countless hours of hard work. From repairing walls and strengthening the foundation to redesigning the interior and adding modern comforts, every step showcases determination and creativity. The final result is a beautiful dream home that perfectly combines traditional char"
54916,43949,56.0,Off-Grid Living: Stone & Wood Shelter in the Woods (Full Build),Farm Tastic,crédito en descripción,abz_bushcraft,22.63,0,0,482,1470,alta,zlcyZE_No3E,https://www.youtube.com/watch?v=zlcyZE_No3E,2025-04-16T14:33:50Z,"Source VIDEO Youtube : abz bushcraft  https://www.youtube.com/@abz_bushcraft A traditional stone and wood shelter is constructed in the woods, showcasing sustainable building techniques and a deep connection with nature. This video highlights the beauty of a self-sufficient lifestyle and provides inspiration for anyone seeking to live more sustainably. ====================================== COPYRIGHT DISCLAIMER The FarmTastic does not fully own the material compiled in this video. It belongs to "
54850,26691,43.9,Amazing: 20-Year-Old Girl Builds Dreamy Mansion in the Forest From Start to Finish in 6 Months,Innovative Tech World,crédito en descripción,freeforestlife5340,1.46,0,0,119,3748,alta,XFKzRtgP_Y0,https://www.youtube.com/watch?v=XFKzRtgP_Y0,2026-04-14T12:30:46Z,"#CreativeConstruction #DreamHome A 20-year-old girl turns her dream into reality by building a stunning mansion deep in the forest—all within just 6 months. From the very first step to the final touches, every moment showcases her determination, creativity, and incredible skills. Watch this inspiring journey unfold as raw land transforms into a breathtaking home!  See more here Youtube: @freeforestlife5340   Note: Innovative Tech World is not affiliated with the businesses whose products are int"
54057,32000,48.0,"We bought old supertanker Seawise Giant for $1,700 and restored it to value of $1 billion",ASMR Restore,forma de proyecto único,,4.77,0,0,193,725,alta,q6Kz11noutQ,https://www.youtube.com/watch?v=q6Kz11noutQ,2026-01-30T11:01:35Z,"We bought old supertanker Seawise Giant for $1,700 and restored it to value of $1 billion  We did the impossible — we bought the Seawise Giant, the world’s largest supertanker ever built, for just $1,700. Once considered scrap metal, this maritime giant has been brought back to life through passion, engineering brilliance, and historical dedication. Watch how we turned a forgotten relic of the ocean into a modern masterpiece valued at over $1 billion.  Our journey takes you deep into the history"
